carat,cut,clarity,depth,table,price,E,F,G,H,I,J,cube
1.0,0,2,66.3,58.0,4704,0,0,0,0,0,0,150.06984
1.5,0,0,66.1,57.0,4704,0,0,0,0,1,0,234.58406399999998
1.5,0,0,69.7,56.0,4704,0,0,0,0,1,0,230.81052000000003
1.0,4,2,63.1,57.0,4704,0,1,0,0,0,0,161.691621
1.0,2,5,62.5,58.0,4704,0,0,0,1,0,0,160.330038
1.26,2,3,59.6,57.0,4704,0,0,0,0,1,0,206.77817600000003
1.0,3,3,61.2,60.0,4704,1,0,0,0,0,0,163.15146
1.12,3,2,60.8,57.0,4704,0,0,0,0,1,0,185.24428
1.2,4,2,63.3,57.0,4704,0,0,0,0,1,0,188.75106000000002
1.5,0,3,64.9,61.0,4704,0,0,0,0,1,0,233.876412
1.2,3,4,62.0,59.0,4704,0,0,0,0,0,1,190.16659199999998
1.12,3,3,61.9,58.0,4704,0,0,0,1,0,0,186.28686000000005
1.0,3,2,60.3,61.0,4704,0,1,0,0,0,0,158.35032399999997
1.0,3,3,61.7,58.0,4704,1,0,0,0,0,0,159.214518
1.0,4,3,63.3,56.0,4704,0,0,0,0,0,0,163.26739
1.0,4,3,63.5,56.0,4704,1,0,0,0,0,0,162.238934
1.0,3,3,61.4,61.0,4704,1,0,0,0,0,0,159.808992
1.0,3,3,61.1,58.0,4704,1,0,0,0,0,0,164.83824000000004
1.0,3,2,62.0,58.0,4704,0,0,0,0,0,0,158.85646599999998
1.0,0,2,64.9,59.0,4704,0,0,0,0,0,0,152.024
1.0,0,2,65.9,54.0,4704,0,0,0,0,0,0,158.6208
1.01,4,2,63.1,59.0,4705,0,0,0,1,0,0,164.287786
1.03,1,2,59.3,56.0,4705,0,0,0,1,0,0,171.524304
1.22,0,3,65.0,56.0,4705,0,1,0,0,0,0,200.30692
0.91,2,2,61.0,57.0,4706,1,0,0,0,0,0,152.16537599999998
1.01,3,5,60.8,58.0,4706,1,0,0,0,0,0,160.4928
0.9,4,5,60.4,60.0,4707,1,0,0,0,0,0,148.125726
0.9,4,5,62.2,56.0,4707,1,0,0,0,0,0,144.24472799999998
0.9,4,5,63.0,58.0,4707,1,0,0,0,0,0,146.134296
1.01,4,2,62.4,60.0,4707,0,0,1,0,0,0,160.835022
1.13,2,3,60.8,56.0,4707,0,0,1,0,0,0,181.16044799999997
1.01,4,2,63.3,57.0,4707,0,0,0,1,0,0,164.70110400000002
1.01,3,2,62.2,54.0,4707,0,0,0,1,0,0,166.56256800000003
1.01,3,2,62.6,61.0,4707,0,0,0,1,0,0,162.15519600000002
1.14,2,2,61.7,54.0,4708,0,0,0,0,0,1,187.68541000000002
1.02,2,2,60.3,56.0,4708,0,0,1,0,0,0,169.72281
1.13,2,5,62.0,55.0,4708,0,0,0,1,0,0,183.46285999999998
0.9,4,5,60.6,60.0,4709,1,0,0,0,0,0,144.75172799999999
1.11,2,3,61.4,57.0,4709,0,0,0,1,0,0,180.426168
1.11,2,2,61.9,57.0,4709,0,0,0,0,1,0,181.47869400000002
0.34,2,0,62.5,57.0,413,0,0,0,0,0,0,56.196839999999995
0.34,2,0,61.4,55.0,413,0,0,0,0,0,0,56.34179999999999
0.31,2,2,60.9,57.0,414,0,0,0,0,1,0,51.337692000000004
0.23,2,6,63.0,56.0,414,0,0,0,0,1,0,37.95402
0.23,3,6,60.5,61.0,414,0,0,0,0,1,0,37.730399999999996
0.3,1,3,60.8,65.0,414,0,0,0,0,0,0,47.51604
0.23,4,6,61.3,59.0,414,0,0,1,0,0,0,37.757808
0.23,4,6,60.2,59.0,415,0,0,1,0,0,0,38.6564
0.29,1,4,62.1,56.0,415,0,1,0,0,0,0,47.684736
0.33,2,3,61.4,55.0,416,0,1,0,0,0,0,55.1925
0.3,0,5,64.8,58.0,416,0,0,0,0,0,1,47.976448000000005
0.33,1,3,63.5,57.0,416,0,0,0,1,0,0,53.210311999999995
0.26,2,4,62.5,53.0,417,0,0,0,0,1,0,42.92812800000001
0.31,2,2,61.2,58.0,417,0,0,0,1,0,0,51.413924
0.24,4,4,62.0,56.0,417,0,1,0,0,0,0,38.672676
0.24,3,5,62.6,58.0,417,1,0,0,0,0,0,40.360047
0.24,2,5,61.8,57.0,417,0,1,0,0,0,0,39.419718
0.34,4,3,58.6,62.0,417,0,0,0,1,0,0,57.3804
0.3,1,2,63.2,55.0,417,0,0,1,0,0,0,49.343579999999996
0.34,3,5,62.3,60.0,417,0,0,0,0,0,1,55.87086600000001
0.34,1,3,63.9,56.0,417,0,1,0,0,0,0,54.967439999999996
0.26,4,4,61.9,56.0,418,0,0,1,0,0,0,42.21811
0.26,4,4,62.1,56.0,418,0,0,1,0,0,0,42.488358000000005
0.31,2,2,61.3,56.0,418,0,0,0,0,0,1,51.72332
0.31,3,2,59.6,58.0,418,0,0,0,0,1,0,51.262908
0.31,2,2,62.5,56.0,418,0,0,0,0,1,0,50.386050000000004
0.31,4,2,62.8,60.0,418,0,0,0,0,1,0,49.92273
0.31,3,2,60.1,59.0,418,0,0,0,0,1,0,50.993712
0.31,2,2,62.2,56.0,418,0,0,0,0,1,0,51.397318000000006
0.31,4,2,62.3,58.0,418,0,0,0,0,1,0,51.82416
0.3,2,7,60.8,58.0,590,0,0,0,1,0,0,50.258309999999994
0.3,2,7,62.1,55.0,590,0,0,0,1,0,0,50.97276000000001
0.27,4,7,62.3,59.0,591,0,1,0,0,0,0,44.820468
0.27,4,7,60.8,59.0,591,0,1,0,0,0,0,44.379642000000004
0.26,4,6,61.2,60.0,591,0,1,0,0,0,0,43.25844599999999
0.27,4,6,62.0,55.0,591,0,1,0,0,0,0,44.821504000000004
0.27,4,6,62.4,55.0,591,1,0,0,0,0,0,46.215751999999995
0.31,2,5,61.8,53.0,591,0,1,0,0,0,0,51.56136000000001
0.31,2,5,60.5,57.0,591,0,1,0,0,0,0,51.497334
0.31,2,5,61.3,55.0,591,0,1,0,0,0,0,51.17861999999999
0.31,2,2,61.5,56.0,591,0,0,0,1,0,0,51.487676
0.35,1,3,63.8,56.0,591,0,1,0,0,0,0,56.81760000000001
0.32,3,2,60.9,60.0,591,0,0,0,1,0,0,52.43348
0.32,3,2,61.8,56.0,591,0,0,0,1,0,0,53.21316
0.32,4,2,63.1,58.0,591,0,0,0,1,0,0,51.72791200000001
0.32,3,2,63.0,59.0,591,0,0,0,1,0,0,51.846554000000005
0.32,4,2,63.5,57.0,591,0,0,0,1,0,0,52.775701999999995
0.32,4,2,63.4,55.0,591,0,0,0,1,0,0,52.89813600000001
0.32,3,2,62.3,60.0,591,0,0,0,1,0,0,52.37232000000001
0.32,3,2,62.6,55.0,591,0,0,0,1,0,0,52.445244
0.32,3,2,62.0,58.0,591,0,0,0,1,0,0,52.300703999999996
0.32,1,2,63.7,55.0,591,0,0,0,1,0,0,51.20225
0.35,3,4,62.2,58.0,591,0,0,0,0,0,1,57.28072600000001
0.35,2,3,62.8,55.0,591,0,1,0,0,0,0,57.43315200000001
0.4,1,5,64.0,57.0,591,0,0,0,0,0,1,65.84700000000001
0.29,4,7,60.8,63.0,592,0,1,0,0,0,0,48.146148
0.31,4,4,61.8,58.0,592,0,1,0,0,0,0,49.826205
0.33,2,6,62.1,54.0,592,0,0,0,0,1,0,55.670612
0.32,2,4,61.6,56.0,592,0,0,0,1,0,0,53.817036
0.33,2,4,62.2,53.3,592,0,0,0,1,0,0,55.22272000000001
1.07,1,3,61.0,62.0,4710,0,0,0,0,0,0,178.55639999999997
1.16,2,3,61.7,56.0,4710,0,0,1,0,0,0,192.711376
0.95,4,2,62.8,59.0,4711,1,0,0,0,0,0,151.756875
1.23,4,3,63.2,58.0,4711,0,0,0,1,0,0,196.16096000000002
1.2,4,3,61.2,59.0,4712,0,0,1,0,0,0,193.384584
1.12,2,3,62.4,56.0,4712,0,0,1,0,0,0,183.521715
1.02,2,3,60.3,57.0,4712,1,0,0,0,0,0,167.65775000000002
1.0,1,2,63.3,61.0,4712,0,1,0,0,0,0,158.362701
1.0,4,2,61.8,59.0,4712,0,1,0,0,0,0,158.714622
1.02,1,3,63.4,57.0,4712,1,0,0,0,0,0,167.750341
1.02,1,3,63.2,56.0,4712,1,0,0,0,0,0,164.96006800000004
1.02,4,3,62.7,59.0,4712,0,0,0,0,0,0,164.243184
0.9,1,2,63.6,55.0,4712,0,1,0,0,0,0,146.78820000000002
1.13,2,3,61.3,57.0,4712,0,0,1,0,0,0,184.494201
1.1,3,2,59.6,60.0,4712,0,0,1,0,0,0,180.632
0.9,4,5,63.2,58.0,4712,0,0,0,0,0,0,145.18072800000002
1.0,2,3,61.4,60.0,4713,0,0,0,1,0,0,159.55772
1.05,2,3,60.3,61.0,4714,1,0,0,0,0,0,171.88511999999997
1.22,2,3,60.7,57.0,4714,0,0,0,0,1,0,199.484224
1.31,4,3,63.4,58.0,4714,0,0,1,0,0,0,204.3978
0.9,4,5,63.2,59.0,4715,0,1,0,0,0,0,140.649856
0.9,4,5,63.2,57.0,4715,0,1,0,0,0,0,143.02134
1.2,3,5,60.3,59.0,4715,0,0,0,0,0,1,199.68462
1.1,4,3,59.1,57.0,4715,0,1,0,0,0,0,183.3216
0.73,4,6,61.8,61.0,4716,0,0,0,0,0,0,115.29333
1.07,4,3,62.1,58.0,4716,0,0,0,1,0,0,174.61154700000003
1.2,3,2,60.0,61.0,4717,0,0,0,0,0,1,194.16571199999998
1.08,3,3,61.2,58.0,4717,0,0,0,1,0,0,175.98078400000003
1.0,4,6,63.5,59.0,4717,0,0,0,0,0,1,159.913186
1.17,0,3,60.0,66.0,4717,0,0,0,1,0,0,190.229172
0.9,3,5,61.6,62.0,4717,0,0,0,0,0,0,140.138208
0.9,1,5,57.7,61.0,4717,0,0,0,0,0,0,146.25112000000001
1.04,3,3,60.2,58.0,4717,0,1,0,0,0,0,171.1908
1.02,4,2,63.2,59.0,4718,0,0,1,0,0,0,164.96006800000004
1.02,3,2,62.3,59.0,4718,0,0,1,0,0,0,164.86400000000003
1.02,3,2,63.0,55.0,4718,0,0,1,0,0,0,167.184
1.02,3,2,60.8,58.0,4718,0,0,1,0,0,0,165.44060000000002
1.02,3,2,61.0,59.0,4718,0,0,1,0,0,0,164.42092800000003
1.02,4,3,63.4,59.0,4718,0,0,0,0,0,0,165.36838500000002
1.02,3,3,61.5,56.0,4718,0,0,0,0,0,0,168.057603
1.02,3,3,60.3,58.0,4718,0,0,0,0,0,0,165.618432
1.01,4,2,60.0,58.0,4719,0,0,1,0,0,0,167.15076
1.01,4,2,60.2,58.0,4719,0,0,1,0,0,0,168.7699
1.01,1,3,63.6,57.0,4719,0,0,0,0,0,0,164.33482499999997
1.01,3,2,59.8,58.0,4719,0,0,1,0,0,0,168.690144
1.01,4,3,61.5,56.0,4719,0,0,0,0,0,0,163.05363
1.0,4,2,61.0,61.0,4719,1,0,0,0,0,0,161.8176
1.11,2,3,62.6,56.0,4719,0,0,0,1,0,0,181.15398000000002
1.06,3,3,62.5,58.0,4719,0,1,0,0,0,0,169.78167
1.32,3,4,62.4,58.0,4719,0,0,0,0,1,0,212.72265600000003
1.12,3,2,61.6,58.0,4719,0,0,0,1,0,0,182.839104
0.91,4,5,62.7,59.0,4720,0,0,0,0,0,0,145.37908000000002
1.12,2,3,61.6,57.0,4720,0,1,0,0,0,0,182.848968
0.97,3,2,62.0,60.0,4721,0,0,0,0,0,0,152.925625
1.06,4,2,62.5,58.0,4721,0,1,0,0,0,0,170.0595
1.0,2,3,62.7,57.0,4721,0,1,0,0,0,0,163.990554
0.92,4,4,59.7,63.0,4721,0,0,0,1,0,0,150.342322
1.0,1,5,63.6,61.0,4722,0,0,0,1,0,0,153.6975
1.05,2,3,61.8,59.0,4723,0,0,0,0,1,0,170.36639399999999
1.04,3,3,61.0,59.0,4724,0,0,0,0,0,0,169.450092
1.04,4,2,59.2,61.0,4724,0,0,1,0,0,0,174.49629599999997
1.12,4,2,61.7,58.1,4724,0,0,0,0,1,0,179.78003999999999
1.02,2,2,60.0,59.0,4724,0,0,0,1,0,0,168.86424
0.9,2,2,61.3,56.0,4724,0,1,0,0,0,0,147.40242300000003
0.93,2,2,61.6,57.0,4724,0,0,0,0,0,0,153.99370799999997
1.14,2,2,61.8,57.0,4724,0,0,0,0,1,0,187.40072
1.0,3,2,62.7,58.0,4724,0,0,0,1,0,0,161.639688
1.25,1,3,63.9,56.0,4725,0,0,0,0,1,0,200.09005799999997
1.17,2,3,61.1,56.0,4725,0,0,1,0,0,0,194.52216
1.0,4,3,62.6,58.0,4725,0,0,1,0,0,0,160.98781599999998
1.1,0,3,64.6,54.0,4725,0,0,0,0,0,0,179.66396799999998
1.1,3,2,61.2,61.0,4725,0,0,0,0,1,0,176.530626
1.1,2,3,63.1,58.0,4725,0,0,0,1,0,0,175.949544
1.1,3,3,62.4,58.0,4725,0,0,0,0,0,0,178.21782000000002
0.97,3,2,59.9,59.0,4726,0,1,0,0,0,0,155.246328
1.01,4,3,61.9,58.0,4727,0,0,0,0,0,0,166.9228
1.02,4,2,61.6,58.0,4727,0,0,0,1,0,0,170.202846
1.0,1,3,61.1,61.0,4727,0,0,0,0,0,0,160.150081
1.23,1,5,63.6,60.0,4727,0,0,0,0,0,1,195.461409
1.07,4,2,59.1,59.0,4728,0,0,0,0,1,0,177.498288
0.91,3,2,59.8,59.0,4729,1,0,0,0,0,0,146.32525600000002
0.9,4,5,58.8,61.0,4729,0,0,0,0,0,0,146.61768
1.05,2,2,61.8,57.0,4729,0,1,0,0,0,0,171.57886200000002
1.05,1,2,57.9,62.0,4729,0,1,0,0,0,0,174.430832
1.0,3,3,62.4,58.0,4730,0,0,0,0,0,0,159.424848
1.38,0,3,61.2,59.0,4730,0,0,1,0,0,0,224.539386
1.03,3,3,61.8,56.0,4730,1,0,0,0,0,0,168.64055
1.5,1,0,64.0,61.0,4731,0,0,1,0,0,0,0.0
0.91,2,2,61.9,56.0,4731,0,0,1,0,0,0,147.60806399999998
1.0,1,4,62.1,64.0,4732,0,0,0,1,0,0,154.64832
1.3,3,3,60.4,61.0,4732,0,0,0,1,0,0,213.131072
1.0,0,5,66.7,57.0,4732,0,1,0,0,0,0,149.46282
1.0,4,4,63.3,53.0,4732,0,0,0,1,0,0,160.669873
1.0,3,4,62.7,58.0,4732,0,0,0,1,0,0,160.481958
1.0,3,4,59.1,60.0,4732,0,0,0,1,0,0,157.3542
1.0,0,4,64.1,60.0,4732,0,0,0,1,0,0,157.13585999999998
1.1,2,3,62.0,55.0,4733,0,0,0,1,0,0,180.66121500000003
1.08,2,3,62.1,57.0,4733,0,0,1,0,0,0,176.112384
1.09,2,3,61.7,57.0,4733,0,0,1,0,0,0,177.01813800000002
1.22,3,3,61.5,61.0,4735,0,0,0,0,1,0,198.587714
1.22,3,3,61.5,61.0,4735,0,0,0,0,1,0,198.587714
0.9,3,2,59.4,61.0,4735,0,0,0,0,0,0,149.31
0.9,3,2,63.0,56.0,4735,0,0,0,0,0,0,143.96150999999998
1.22,3,3,61.7,59.0,4735,0,0,0,0,1,0,195.81552
1.0,1,2,63.9,60.0,4737,0,0,1,0,0,0,155.60760599999998
1.0,2,2,62.7,56.0,4737,0,0,1,0,0,0,162.5616
1.24,4,3,60.4,61.0,4737,0,0,0,0,0,1,197.19232
1.33,3,3,60.4,60.0,4737,0,1,0,0,0,0,219.718197
1.14,3,3,62.9,59.0,4737,0,1,0,0,0,0,183.299856
1.06,3,3,60.5,60.0,4737,1,0,0,0,0,0,177.236574
0.95,4,2,61.6,56.0,4738,1,0,0,0,0,0,156.51324
1.02,2,2,62.0,56.0,4738,0,0,0,0,1,0,166.4096
1.0,4,5,64.0,54.0,4739,0,0,0,0,1,0,160.853408
0.9,1,5,62.6,62.0,4739,0,0,0,0,0,0,144.29376
1.05,3,5,60.5,58.0,4739,0,0,0,1,0,0,179.01663000000002
0.91,3,5,62.8,59.0,4739,1,0,0,0,0,0,146.849085
0.91,3,5,61.6,58.0,4739,1,0,0,0,0,0,145.98396000000002
0.91,4,4,63.5,56.0,4739,0,1,0,0,0,0,148.365732
0.93,3,2,62.8,56.0,4739,1,0,0,0,0,0,151.75492
1.08,3,2,61.7,59.0,4740,0,0,0,1,0,0,175.78175999999996
1.08,2,2,62.7,57.0,4740,0,0,0,1,0,0,171.69213600000003
0.9,4,7,62.4,58.0,4740,0,0,0,1,0,0,144.15354000000002
0.8,2,7,61.5,55.0,4740,0,0,1,0,0,0,131.15704000000002
0.8,2,7,61.4,57.0,4740,0,0,1,0,0,0,131.23919999999998
1.04,2,3,61.2,57.0,4740,0,1,0,0,0,0,173.51927999999995
0.9,2,2,61.6,56.0,4740,0,0,0,1,0,0,146.837362
1.21,3,3,61.5,57.0,4740,0,1,0,0,0,0,202.6332
1.0,4,2,59.3,63.0,4741,0,0,1,0,0,0,159.83049600000004
1.04,3,2,60.6,61.0,4742,0,0,1,0,0,0,174.7668
1.05,3,3,59.5,59.0,4742,1,0,0,0,0,0,172.66459
1.02,2,3,59.8,58.0,4742,0,0,0,1,0,0,169.636485
1.08,1,3,63.7,57.0,4742,1,0,0,0,0,0,176.14509
1.05,3,3,60.4,58.0,4742,1,0,0,0,0,0,171.363065
1.16,2,2,61.5,60.0,4742,0,0,0,0,1,0,187.78874399999998
1.08,3,3,60.2,58.0,4742,1,0,0,0,0,0,176.6192
1.26,2,3,62.5,53.0,4742,0,0,0,0,0,1,203.5362
1.21,3,2,60.5,60.0,4743,0,0,0,1,0,0,187.17148799999998
1.15,3,3,61.6,60.0,4743,0,0,0,1,0,0,188.244
1.15,4,3,62.0,58.0,4743,0,0,0,1,0,0,184.73507999999998
1.0,2,3,61.8,57.0,4743,1,0,0,0,0,0,162.707292
1.01,4,2,62.7,58.0,4743,0,0,0,1,0,0,160.48315200000002
1.31,3,3,62.7,61.0,4743,0,1,0,0,0,0,210.26448800000006
0.97,2,3,61.6,56.0,4743,0,0,1,0,0,0,157.65471899999997
1.01,1,2,62.6,61.0,4743,1,0,0,0,0,0,164.50383399999998
1.0,3,5,58.7,56.0,4743,0,1,0,0,0,0,156.76869599999998
1.11,3,5,58.3,60.0,4744,0,0,0,0,1,0,184.109544
1.11,3,5,63.0,53.0,4744,0,0,0,0,1,0,182.469192
1.2,2,3,63.3,54.0,4744,0,0,0,0,0,1,194.54803199999998
1.2,2,3,61.7,56.0,4744,0,0,0,0,0,1,196.385133
0.91,1,4,64.1,60.0,4744,0,0,1,0,0,0,144.40374
1.03,4,3,61.3,56.0,4745,0,0,0,1,0,0,169.35555000000002
1.06,2,2,61.9,54.0,4745,0,0,0,0,1,0,175.94772799999998
1.01,3,5,62.6,60.0,4745,0,0,0,1,0,0,162.15519600000002
1.19,3,3,62.6,58.0,4745,0,0,0,0,1,0,190.39725
1.02,2,3,61.8,57.0,4746,0,1,0,0,0,0,166.505493
0.91,4,2,62.3,60.0,4746,0,0,0,0,0,0,147.03727500000002
1.03,4,2,61.0,58.0,4746,0,0,1,0,0,0,169.1898
1.26,0,3,64.5,59.0,4746,0,0,0,0,0,0,196.56945
1.02,2,2,62.5,57.0,4746,0,0,0,1,0,0,166.462572
1.13,3,2,62.8,57.0,4746,0,0,0,0,1,0,185.40473599999999
1.18,3,2,60.1,60.0,4746,0,0,0,1,0,0,190.68075
1.13,3,3,62.7,55.0,4746,0,0,0,1,0,0,184.40115300000002
1.11,3,2,58.9,59.0,4748,0,0,0,1,0,0,184.4128
0.94,3,2,59.8,61.0,4748,0,1,0,0,0,0,154.596465
1.0,4,3,63.3,60.0,4749,0,1,0,0,0,0,157.21
1.01,1,2,63.4,59.0,4749,0,0,0,1,0,0,159.2608
1.01,2,2,62.6,55.0,4749,0,0,0,1,0,0,164.761677
1.01,1,2,63.1,59.0,4749,0,0,0,1,0,0,160.78080000000003
1.01,1,2,63.7,60.0,4749,0,0,0,1,0,0,161.22015
1.01,4,2,63.3,54.0,4749,0,0,0,0,1,0,162.096048
1.0,3,3,61.4,61.0,4749,0,1,0,0,0,0,163.5616
1.06,2,2,61.2,56.0,4749,0,0,0,0,1,0,174.74886
1.06,2,3,59.9,58.0,4749,0,0,0,1,0,0,176.00395799999998
1.1,2,3,62.1,56.0,4750,0,0,1,0,0,0,180.11787300000003
0.93,3,5,62.2,59.0,4750,0,0,1,0,0,0,150.833448
1.01,3,3,61.6,56.0,4751,1,0,0,0,0,0,163.46880000000002
0.81,2,1,62.4,54.0,4751,0,0,1,0,0,0,132.137004
1.01,0,2,63.5,58.0,4751,0,0,0,0,0,0,158.75
1.01,0,5,64.5,60.0,4751,0,0,0,1,0,0,159.46875
1.01,3,3,62.6,59.0,4751,1,0,0,0,0,0,162.15519600000002
1.01,3,3,61.5,58.0,4751,1,0,0,0,0,0,162.55040000000002
1.01,1,3,63.7,58.0,4751,1,0,0,0,0,0,162.38860800000003
1.01,2,3,61.2,54.0,4751,1,0,0,0,0,0,168.412904
1.01,3,3,59.5,59.0,4751,1,0,0,0,0,0,167.82948
1.01,2,3,62.2,54.0,4751,1,0,0,0,0,0,163.939923
1.01,3,3,62.6,57.0,4751,1,0,0,0,0,0,159.576135
1.01,0,2,64.6,60.0,4751,0,0,0,0,0,0,146.605824
1.01,3,2,62.8,58.0,4751,0,0,0,0,0,0,159.72138
1.01,2,3,59.2,56.0,4751,1,0,0,0,0,0,170.834547
1.01,2,3,61.1,57.0,4751,1,0,0,0,0,0,167.73091200000002
1.01,0,2,66.9,54.0,4751,0,0,0,0,0,0,161.848125
1.2,1,2,63.1,58.0,4752,0,0,0,0,1,0,188.866944
1.2,4,2,61.4,59.0,4752,0,0,0,0,0,1,196.78428000000002
1.03,2,3,60.7,55.0,4752,0,0,0,0,0,0,172.22156700000002
1.07,2,3,62.1,55.0,4752,0,0,1,0,0,0,176.375952
1.04,2,3,62.0,56.0,4752,0,0,1,0,0,0,170.528644
1.0,4,3,62.8,58.0,4753,0,0,0,0,0,0,160.885179
1.01,2,3,61.2,56.0,4753,0,0,0,0,0,0,163.149884
1.21,4,5,59.9,59.0,4754,0,0,0,0,0,1,196.056056
1.02,3,2,59.2,58.0,4754,0,0,0,1,0,0,169.11180000000002
1.04,2,3,62.1,57.0,4754,0,1,0,0,0,0,168.280416
0.96,4,2,62.1,62.0,4755,0,1,0,0,0,0,153.80352000000002
1.11,3,3,62.3,58.0,4755,0,0,1,0,0,0,181.54034500000003
1.11,3,3,61.2,59.0,4755,0,0,1,0,0,0,184.04244
1.11,2,3,60.5,56.0,4755,0,0,1,0,0,0,181.260585
1.11,3,3,61.5,58.0,4755,0,0,1,0,0,0,179.60976
1.01,4,4,62.2,60.0,4756,0,0,0,0,1,0,160.68293999999997
1.08,2,2,60.3,60.0,4757,0,0,0,0,1,0,177.063154
1.03,2,3,62.3,56.0,4758,1,0,0,0,0,0,169.634752
1.03,3,3,61.8,59.0,4758,1,0,0,0,0,0,165.318852
1.0,1,2,57.2,59.0,4758,0,0,1,0,0,0,167.53895999999997
1.0,3,3,61.6,60.0,4758,0,0,0,0,0,0,157.659411
1.2,4,3,63.5,59.0,4758,0,0,0,0,0,0,181.251488
1.02,0,2,65.5,60.0,4758,0,0,0,1,0,0,160.40757999999997
1.19,3,3,58.9,60.0,4758,0,0,1,0,0,0,198.1196
0.91,4,5,62.2,60.0,4759,1,0,0,0,0,0,146.178432
1.01,1,2,63.5,59.0,4759,0,1,0,0,0,0,162.23571
1.01,4,2,62.8,58.0,4759,0,1,0,0,0,0,163.73030499999996
1.01,4,2,62.9,58.0,4759,0,0,0,0,1,0,163.22304000000003
1.03,2,2,61.0,55.0,4759,0,0,0,1,0,0,173.35390399999997
0.9,4,2,62.8,58.0,4760,1,0,0,0,0,0,143.353728
1.01,4,3,62.9,60.0,4760,0,0,0,0,0,0,165.31463000000002
1.0,2,3,61.9,56.0,4760,1,0,0,0,0,0,163.37344000000002
1.0,1,5,61.7,60.2,4761,0,0,0,0,1,0,155.77185
1.19,3,5,62.8,57.0,4761,0,0,0,0,0,1,192.15198000000004
1.09,3,3,59.6,61.0,4761,0,0,0,1,0,0,176.08815900000002
1.02,4,5,59.3,59.0,4762,0,0,0,0,1,0,170.05919400000002
1.18,4,3,63.5,57.0,4763,0,0,0,0,1,0,197.36999999999998
0.99,2,2,61.8,57.0,4763,0,0,0,0,1,0,162.70848
0.9,1,6,63.8,59.0,4763,0,0,0,1,0,0,145.59363
1.05,4,3,63.3,57.0,4763,1,0,0,0,0,0,172.159
1.1,2,2,62.5,57.0,4764,0,0,0,1,0,0,177.94655999999998
1.25,2,2,62.7,57.0,4764,0,0,0,0,0,1,203.418208
0.81,2,4,61.6,55.0,4764,1,0,0,0,0,0,132.39424799999998
1.03,3,3,61.7,58.0,4764,0,0,0,0,0,0,168.22
1.03,4,2,63.2,58.0,4764,0,0,1,0,0,0,166.14476999999997
1.03,2,3,62.8,56.0,4764,0,0,0,0,0,0,168.22808999999998
1.03,3,3,61.3,61.0,4764,0,0,0,0,0,0,166.44383800000003
1.03,2,3,61.2,57.0,4764,0,0,0,0,0,0,172.03260899999998
1.03,2,2,62.4,57.0,4764,0,0,1,0,0,0,170.84681999999998
1.07,2,5,62.1,56.0,4764,0,0,0,0,1,0,176.10626400000004
1.03,3,3,62.5,54.0,4764,0,0,0,0,0,0,168.58919999999998
1.03,4,2,63.1,57.0,4764,0,0,1,0,0,0,167.85867
1.07,3,2,60.7,60.0,4764,0,0,0,1,0,0,176.439408
1.03,2,3,61.8,56.0,4764,0,0,0,0,0,0,168.638946
1.07,2,3,62.0,57.0,4764,0,1,0,0,0,0,173.90603999999996
1.07,2,3,61.5,57.0,4764,0,1,0,0,0,0,175.6161
0.91,0,5,64.5,55.0,4765,0,0,0,0,0,0,150.37089600000002
1.15,4,5,62.9,57.0,4766,0,0,0,0,0,1,187.40358
1.13,4,2,61.5,60.0,4766,0,0,0,0,1,0,184.94515199999998
1.12,1,5,63.8,55.0,4766,0,0,0,0,1,0,183.383811
1.02,4,2,60.8,60.0,4766,0,0,1,0,0,0,169.02275
1.01,1,2,64.3,59.0,4766,1,0,0,0,0,0,162.821978
1.01,4,2,58.6,58.0,4766,1,0,0,0,0,0,164.74214399999997
1.01,4,2,62.9,59.0,4766,1,0,0,0,0,0,160.37406
1.09,1,3,63.2,58.0,4766,0,1,0,0,0,0,174.87175200000001
1.02,2,3,61.4,58.0,4766,0,0,0,1,0,0,168.315756
1.0,2,3,61.9,56.0,4766,1,0,0,0,0,0,163.118169
1.15,4,3,63.2,58.0,4767,0,0,0,1,0,0,186.735392
1.01,2,2,61.9,58.0,4767,0,0,0,1,0,0,165.99038400000003
1.11,3,2,61.5,58.0,4768,0,0,1,0,0,0,182.94159
1.03,4,3,63.9,59.0,4769,0,0,1,0,0,0,164.626209
1.06,4,3,61.0,57.0,4769,0,0,1,0,0,0,174.84507599999998
1.11,4,3,62.0,58.0,4769,1,0,0,0,0,0,181.917776
1.01,3,5,62.4,58.0,4769,0,0,0,1,0,0,162.91648800000002
1.01,3,5,62.3,62.0,4769,0,0,0,1,0,0,161.088705
1.03,2,3,61.6,55.0,4769,0,1,0,0,0,0,167.28234600000002
1.21,3,2,59.9,60.0,4770,0,0,0,0,0,1,194.733448
0.9,2,5,62.7,56.0,4770,1,0,0,0,0,0,146.468472
0.9,1,5,63.7,54.0,4770,1,0,0,0,0,0,147.405045
0.9,3,4,59.0,58.0,4770,0,1,0,0,0,0,148.114404
0.9,1,4,62.8,57.0,4770,0,1,0,0,0,0,140.37564
0.9,2,3,61.8,56.0,4770,1,0,0,0,0,0,147.223668
0.91,0,4,64.5,58.0,4770,1,0,0,0,0,0,147.9433
1.04,3,2,61.5,59.0,4770,0,1,0,0,0,0,168.9964
1.04,2,2,62.2,57.0,4770,0,1,0,0,0,0,166.816
1.01,3,2,59.5,59.0,4771,0,0,0,1,0,0,166.379968
